0	-0.023862	0	9.8	0.3	0.3	0.3	1
50	-0.075923	0	9.8	0.3	0.3	0.3	1
100	-0.127411	0	9.8	0.3	0.3	0.3	1
150	-0.178323	0	9.8	0.3	0.3	0.3	1
200	-0.228657	0	9.8	0.3	0.3	0.3	1
250	-0.278409	0	9.8	0.3	0.3	0.3	1
300	-0.327578	0	9.8	0.3	0.3	0.3	1
350	-0.376163	0	9.8	0.3	0.3	0.3	1
400	-0.424163	0	9.8	0.3	0.3	0.3	1
450	-0.471578	0	9.8	0.3	0.3	0.3	1
500	-0.518409	0	9.8	0.3	0.3	0.3	1
550	-0.564655	0	9.8	0.3	0.3	0.3	1
600	-0.610319	0	9.8	0.3	0.3	0.3	1
650	-0.655402	0	9.8	0.3	0.3	0.3	1
700	-0.699905	0	9.8	0.3	0.3	0.3	1
750	-0.743832	0	9.8	0.3	0.3	0.3	1
800	-0.787185	0	9.8	0.3	0.3	0.3	1
850	-0.829967	0	9.8	0.3	0.3	0.3	1
900	-0.872181	0	9.8	0.3	0.3	0.3	1
950	-0.91383	0	9.8	0.3	0.3	0.3	1
1000	-0.954919	0	9.8	0.3	0.3	0.3	1
1050	-0.995451	0	9.8	0.3	0.3	0.3	1
1100	-1.035431	0	9.8	0.3	0.3	0.3	0
1150	-1.074861	0	9.8	0.3	0.3	0.3	0
1200	-1.113748	0	9.8	0.3	0.3	0.3	0
1250	-1.152096	0	9.8	0.3	0.3	0.3	0
1300	-1.189909	0	9.8	0.3	0.3	0.3	0
1350	-1.227191	0	9.8	0.3	0.3	0.3	0
1400	-1.263949	0	9.8	0.3	0.3	0.3	0
1450	-1.300187	0	9.8	0.3	0.3	0.3	0
1500	-1.33591	0	9.8	0.3	0.3	0.3	0
1550	-1.371124	0	9.8	0.3	0.3	0.3	0
1600	-1.405832	0	9.8	0.3	0.3	0.3	0
1650	-1.440042	0	9.8	0.3	0.3	0.3	0
1700	-1.473758	0	9.8	0.3	0.3	0.3	0
1750	-1.506985	0	9.8	0.3	0.3	0.3	0
1800	-1.539729	0	9.8	0.3	0.3	0.3	0
1850	-1.571995	0	9.8	0.3	0.3	0.3	0
1900	-1.603788	0	9.8	0.3	0.3	0.3	0
1950	-1.635114	0	9.8	0.3	0.3	0.3	0
2000	-1.665979	0	9.8	0.3	0.3	0.3	0
2050	-1.696388	0	9.8	0.3	0.3	0.3	0
2100	-1.726345	0	9.8	0.3	0.3	0.3	0
2150	-1.755857	0	9.8	0.3	0.3	0.3	0
2200	-1.784929	0	9.8	0.3	0.3	0.3	0
2250	-1.813565	0	9.8	0.3	0.3	0.3	0
2300	-1.841772	0	9.8	0.3	0.3	0.3	0
2350	-1.869555	0	9.8	0.3	0.3	0.3	0
2400	-1.896918	0	9.8	0.3	0.3	0.3	0
2450	-1.923867	0	9.8	0.3	0.3	0.3	0
2500	-1.950408	0	9.8	0.3	0.3	0.3	0
2550	-1.976544	0	9.8	0.3	0.3	0.3	0
2600	-2.002282	0	9.8	0.3	0.3	0.3	0
2650	-2.027626	0	9.8	0.3	0.3	0.3	0
2700	-2.052582	0	9.8	0.3	0.3	0.3	0
2750	-2.077153	0	9.8	0.3	0.3	0.3	0
2800	-2.101346	0	9.8	0.3	0.3	0.3	0
2850	-2.125164	0	9.8	0.3	0.3	0.3	0
2900	-2.148613	0	9.8	0.3	0.3	0.3	0
2950	-2.171697	0	9.8	0.3	0.3	0.3	0
3000	-2.194421	0	9.8	0.3	0.3	0.3	0
3050	-2.21679	0	9.8	0.3	0.3	0.3	0
3100	-2.238808	0	9.8	0.3	0.3	0.3	0
3150	-2.260479	0	9.8	0.3	0.3	0.3	0
3200	-2.281809	0	9.8	0.3	0.3	0.3	0
3250	-2.3028	0	9.8	0.3	0.3	0.3	0
3300	-2.323459	0	9.8	0.3	0.3	0.3	0
3350	-2.343789	0	9.8	0.3	0.3	0.3	0
3400	-2.363794	0	9.8	0.3	0.3	0.3	0
3450	-2.383478	0	9.8	0.3	0.3	0.3	0
3500	-2.402846	0	9.8	0.3	0.3	0.3	0
3550	-2.421902	0	9.8	0.3	0.3	0.3	0
3600	-2.440649	0	9.8	0.3	0.3	0.3	0
3650	-2.459092	0	9.8	0.3	0.3	0.3	0
3700	-2.477234	0	9.8	0.3	0.3	0.3	0
3750	-2.495079	0	9.8	0.3	0.3	0.3	0
3800	-2.512632	0	9.8	0.3	0.3	0.3	0
3850	-2.529896	0	9.8	0.3	0.3	0.3	0
3900	-2.546874	0	9.8	0.3	0.3	0.3	0
3950	-2.563571	0	9.8	0.3	0.3	0.3	0
4000	-2.579989	0	9.8	0.3	0.3	0.3	0
4050	-2.596133	0	9.8	0.3	0.3	0.3	0
4100	-2.612006	0	9.8	0.3	0.3	0.3	0
4150	-2.627611	0	9.8	0.3	0.3	0.3	0
4200	-2.642952	0	9.8	0.3	0.3	0.3	0
4250	-2.658032	0	9.8	0.3	0.3	0.3	0
4300	-2.672855	0	9.8	0.3	0.3	0.3	0
4350	-2.687423	0	9.8	0.3	0.3	0.3	0
4400	-2.701741	0	9.8	0.3	0.3	0.3	0
4450	-2.71581	0	9.8	0.3	0.3	0.3	0
4500	-2.729635	0	9.8	0.3	0.3	0.3	0
4550	-2.743219	0	9.8	0.3	0.3	0.3	0
4600	-2.756564	0	9.8	0.3	0.3	0.3	0
4650	-2.769674	0	9.8	0.3	0.3	0.3	0
4700	-2.782551	0	9.8	0.3	0.3	0.3	0
4750	-2.795199	0	9.8	0.3	0.3	0.3	0
4800	-2.807621	0	9.8	0.3	0.3	0.3	0
4850	-2.819818	0	9.8	0.3	0.3	0.3	0
4900	-2.831795	0	9.8	0.3	0.3	0.3	0
4950	-2.843554	0	9.8	0.3	0.3	0.3	0
5000	-2.855098	0	9.8	0.3	0.3	0.3	0
5050	-2.86643	0	9.8	0.3	0.3	0.3	0
5100	-2.877551	0	9.8	0.3	0.3	0.3	0
5150	-2.888466	0	9.8	0.3	0.3	0.3	0
5200	-2.899176	0	9.8	0.3	0.3	0.3	0
5250	-2.909684	0	9.8	0.3	0.3	0.3	0
5300	-2.919993	0	9.8	0.3	0.3	0.3	0
5350	-2.930106	0	9.8	0.3	0.3	0.3	0
5400	-2.940024	0	9.8	0.3	0.3	0.3	0
5450	-2.949751	0	9.8	0.3	0.3	0.3	0
5500	-2.959289	0	9.8	0.3	0.3	0.3	0
5550	-2.96864	0	9.8	0.3	0.3	0.3	0
5600	-2.977807	0	9.8	0.3	0.3	0.3	0
5650	-2.986792	0	9.8	0.3	0.3	0.3	0
5700	-2.995597	0	9.8	0.3	0.3	0.3	0
5750	-3.004226	0	9.8	0.3	0.3	0.3	0
5800	-3.012679	0	9.8	0.3	0.3	0.3	0
5850	-3.02096	0	9.8	0.3	0.3	0.3	0
5900	-3.029071	0	9.8	0.3	0.3	0.3	0
5950	-3.037014	0	9.8	0.3	0.3	0.3	0
6000	-3.044791	0	9.8	0.3	0.3	0.3	0
6050	-3.052405	0	9.8	0.3	0.3	0.3	0
6100	-3.059857	0	9.8	0.3	0.3	0.3	0
6150	-3.067151	0	9.8	0.3	0.3	0.3	0
6200	-3.074287	0	9.8	0.3	0.3	0.3	0
6250	-3.081268	0	9.8	0.3	0.3	0.3	0
6300	-3.088097	0	9.8	0.3	0.3	0.3	0
6350	-3.094775	0	9.8	0.3	0.3	0.3	0
6400	-3.101305	0	9.8	0.3	0.3	0.3	0
6450	-3.107688	0	9.8	0.3	0.3	0.3	0
6500	-3.113926	0	9.8	0.3	0.3	0.3	0
6550	-3.120023	0	9.8	0.3	0.3	0.3	0
6600	-3.125978	0	9.8	0.3	0.3	0.3	0
6650	-3.131796	0	9.8	0.3	0.3	0.3	0
6700	-3.137477	0	9.8	0.3	0.3	0.3	0
6750	-3.143024	0	9.8	0.3	0.3	0.3	0
6800	-3.148438	0	9.8	0.3	0.3	0.3	0
6850	-3.153721	0	9.8	0.3	0.3	0.3	0
6900	-3.158876	0	9.8	0.3	0.3	0.3	0
6950	-3.163904	0	9.8	0.3	0.3	0.3	0
7000	-3.168808	0	9.8	0.3	0.3	0.3	0
7050	-3.173588	0	9.8	0.3	0.3	0.3	0
7100	-3.178247	0	9.8	0.3	0.3	0.3	0
7150	-3.182788	0	9.8	0.3	0.3	0.3	0
7200	-3.18721	0	9.8	0.3	0.3	0.3	0
7250	-3.191517	0	9.8	0.3	0.3	0.3	0
7300	-3.195711	0	9.8	0.3	0.3	0.3	0
7350	-3.199792	0	9.8	0.3	0.3	0.3	0
7400	-3.203764	0	9.8	0.3	0.3	0.3	0
7450	-3.207627	0	9.8	0.3	0.3	0.3	0
7500	-3.211383	0	9.8	0.3	0.3	0.3	0
7550	-3.215035	0	9.8	0.3	0.3	0.3	0
7600	-3.218583	0	9.8	0.3	0.3	0.3	0
7650	-3.22203	0	9.8	0.3	0.3	0.3	0
7700	-3.225378	0	9.8	0.3	0.3	0.3	0
7750	-3.228627	0	9.8	0.3	0.3	0.3	0
7800	-3.23178	0	9.8	0.3	0.3	0.3	0
7850	-3.234839	0	9.8	0.3	0.3	0.3	0
7900	-3.237805	0	9.8	0.3	0.3	0.3	0
7950	-3.24068	0	9.8	0.3	0.3	0.3	0
8000	-3.243465	0	9.8	0.3	0.3	0.3	0
