0	-0.0807	0	9.8	1	1	1	0
50	-0.2463	0	9.8	1	1	1	0
100	-0.4151	0	9.8	1	1	1	0
150	-0.5869	0	9.8	1	1	1	0
200	-0.7614	0	9.8	1	1	1	0
250	-0.9384	0	9.8	1	1	1	0
300	-1.1176	0	9.8	1	1	1	0
350	-1.2987	0	9.8	1	1	1	0
400	-1.4815	0	9.8	1	1	1	0
450	-1.6657	0	9.8	1	1	1	0
500	-1.8512	0	9.8	1	1	1	0
550	-2.0375	0	9.8	1	1	1	0
600	-2.2246	0	9.8	1	1	1	0
650	-2.4122	0	9.8	1	1	1	0
700	-2.6001	0	9.8	1	1	1	0
750	-2.788	0	9.8	1	1	1	0
800	-2.9758	0	9.8	1	1	1	0
850	-3.1633	0	9.8	1	1	1	0
900	-3.3502	0	9.8	1	1	1	0
950	-3.5365	0	9.8	1	1	1	0
1000	-3.7219	0	9.8	1	1	1	0
1050	-3.9063	0	9.8	1	1	1	0
1100	-4.0895	0	9.8	1	1	1	0
1150	-4.2714	0	9.8	1	1	1	0
1200	-4.4519	0	9.8	1	1	1	0
1250	-4.6308	0	9.8	1	1	1	0
1300	-4.8079	0	9.8	1	1	1	0
1350	-4.9832	0	9.8	1	1	1	0
1400	-5.1566	0	9.8	1	1	1	0
1450	-5.3279	0	9.8	1	1	1	0
1500	-5.497	0	9.8	1	1	1	0
1550	-5.6639	0	9.8	1	1	1	0
1600	-5.8284	0	9.8	1	1	1	0
1650	-5.9904	0	9.8	1	1	1	0
1700	-6.1498	0	9.8	1	1	1	0
1750	-6.3065	0	9.8	1	1	1	0
1800	-6.4605	0	9.8	1	1	1	0
1850	-6.6116	0	9.8	1	1	1	0
1900	-6.7598	0	9.8	1	1	1	0
1950	-6.9048	0	9.8	1	1	1	0
2000	-7.0467	0	9.8	1	1	1	0
2050	-7.1854	0	9.8	1	1	1	0
2100	-7.3206	0	9.8	1	1	1	0
2150	-7.4524	0	9.8	1	1	1	0
2200	-7.5806	0	9.8	1	1	1	0
2250	-7.7051	0	9.8	1	1	1	0
2300	-7.8257	0	9.8	1	1	1	0
2350	-7.9424	0	9.8	1	1	1	0
2400	-8.055	0	9.8	1	1	1	0
2450	-8.1633	0	9.8	1	1	1	0
2500	-8.2673	0	9.8	1	1	1	0
2550	-8.3669	0	9.8	1	1	1	0
2600	-8.4617	0	9.8	1	1	1	0
2650	-8.5518	0	9.8	1	1	1	0
